Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?
2475,How megacities are changing the map of the world,27,1,48,24,203,1122,88,211,35,341,42,22,17,17,46,812761,300,1234,2779,2.25202593193,internet;big problems;collaboration;communication;community;economics;engineering;environment;future;global development;global issues;government;green;history;humanity;inequality;infrastructure;innovation;investment;map;mobility;policy;politics;pollution;potential;social change;society;transportation;urban planning;visualizations;war;world cultures,Yes
2476,Your kids might live on Mars. Here's how they'll survive,36,25,60,22,232,1505,344,262,13,330,67,11,11,44,48,1160958,293,1034,2712,2.62282398453,mars;nasa;ted books;architecture;climate change;engineering;environment;exploration;future;global issues;humanity;industrial design;invention;life;population;potential;prediction;rocket science;science;solar system;space;technology;transportation,Yes
2477,What does it mean to be a citizen of the world?,151,44,29,28,101,1907,247,815,19,194,29,19,8,204,19,1262307,294,1016,2604,2.56299212598,activism;big problems;climate change;collaboration;communication;community;future;global issues;government;humanity;identity;inequality;leadership;policy;politics;social change;social media,Yes
2478,The Panama Papers exposed a huge global problem. What's next?,10,5,9,74,61,692,95,31,28,230,20,13,12,69,35,979831,297,469,1091,2.32622601279,activism;big problems;business;corruption;economics;global issues;government;identity;inequality;investment;law;money;news;poverty,Yes
2479,The nit-picking glory of The New Yorker's Comma Queen,56,167,21,54,64,594,26,29,4,150,1,8,3,2,9,1007171,290,589,1363,2.31409168081,communication;composing;grammar;journalism;language;storytelling;writing,Yes
248,How the news distorts our worldview,24,133,100,162,333,3414,553,189,13,1191,359,46,24,193,94,1754586,3183,269,498,1.85130111524,google;business;economics;entertainment;global issues;media;news,Yes
2480,The inside story of the Paris climate agreement,66,1,24,31,76,674,74,149,23,122,3,12,3,61,29,931065,287,891,1819,2.04152637486,alternative energy;big problems;climate change;collaboration;ebola;environment;future;global development;global issues;goal-setting;government;green;history;humanity;innovation;law;leadership;motivation;nature;pollution;population;potential;security;social change;society;solar;solar energy;technology,Yes
2481,"Space Oddity",179,8,12,12,45,375,2,46,9,0,12,20,10,3,17,617839,87,369,250,0.677506775068,ted fellows;guitar;live music;music;performance;singer;vocals,No
2482,Wisdom from great writers on every year of life,132,33,32,99,55,729,35,175,11,36,15,11,13,73,9,1384857,286,361,782,2.16620498615,aging;books;humanity;identity;journalism;language;life;meditation;storytelling;writing,Yes
2483,A taboo-free way to talk about periods,80,35,57,40,64,1312,75,310,4,351,19,8,6,263,0,1347197,284,670,1511,2.2552238806,activism;books;children;communication;education;family;health;parenting;visualizations;women,Yes
2484,Hunting for dinosaurs showed me our place in the universe,119,22,59,54,343,1616,90,381,11,374,51,4,4,97,7,1331696,283,949,2330,2.45521601686,adventure;ancient world;animals;dinosaurs;environment;exploration;geology;history;humanity;nature;paleontology;science;universe,Yes
2485,TED's secret to great public speaking,70,22,97,158,220,2191,344,442,12,737,22,9,8,26,24,1715075,286,475,1234,2.59789473684,brain;communication;language;mind;speech,Yes
2486,A smart loan for people with no credit history (yet),156,7,150,52,166,1222,81,282,12,223,10,8,6,52,17,1336511,280,491,1204,2.45213849287,ted fellows;business;community;economics;finance;identity;innovation;invention;microfinance;mobility;money;potential;society;technology,Yes
2487,Insightful human portraits made from data,113,87,229,12,345,1156,25,107,3,144,52,2,14,16,7,1169239,279,763,2239,2.93446920052,internet;algorithm;art;composing;computers;creativity;culture;data;identity;illusion;map;media;performance art;society;software;time;visualizations,Yes
2488,Why I put myself in danger to tell the stories of Gaza,123,13,2,50,49,1030,19,237,5,124,22,19,20,263,84,887087,278,518,1015,1.95945945946,choice;communication;fear;film;journalism;media;poverty;security;violence;war;women,Yes
2489,A provocative way to finance the fight against climate change,16,0,35,15,29,523,90,57,23,166,5,5,30,14,38,1133954,277,772,1573,2.03756476684,big problems;business;climate change;economics;environment;finance;future;global issues;government;money;policy;pollution;sustainability,Yes
249,World-class health care,20,0,50,14,52,683,122,174,4,102,23,0,1,111,10,357728,3210,1003,2422,2.4147557328,africa;activism;global development;global issues;health;health care;heart health;public health;science,Yes
2490,How to read the genome and build a human being,50,51,146,34,383,1530,39,166,5,432,200,6,1,9,8,1358242,276,928,2231,2.40409482759,dna;biology;biotech;choice;complexity;disease;future;genetics;health;humanity;identity;machine learning;medical research;medicine;nature;potential;science;technology,Yes
2492,How my son's short life made a lasting difference,222,8,12,20,58,944,37,261,15,90,60,0,3,154,4,1381449,273,617,1594,2.58346839546,tedmed;children;choice;death;decision-making;family;life;medical research;medicine;parenting;science,Yes
2493,Pirates  nurses and other rebel designers,19,7,28,54,69,398,34,59,9,88,5,7,4,3,12,876075,272,704,1625,2.30823863636,communication;design;future;history;innovation;journalism;product design;public health;sanitation,Yes
2494,Gene editing can now change an entire species -- forever,28,19,98,40,285,1376,75,109,5,446,200,3,28,35,5,1311014,266,745,2053,2.75570469799,bioethics;crispr;dna;debate;biotech;choice;disease;engineering;future;genetics;health;humanity;innovation;journalism;life;morality;potential;public health;science;society;technology,Yes
2495,This is your brain on communication,42,25,66,40,287,1275,128,127,12,442,50,8,15,24,9,1555617,265,891,2390,2.68237934905,brain;cognitive science;collaboration;communication;language;mind;neuroscience;relationships;science;speech,Yes
2496,An artist's unflinching look at racial violence,141,4,60,24,46,775,62,166,10,63,25,28,1,123,22,918641,264,259,627,2.42084942085,africa;buddhism;slavery;ted fellows;activism;art;beauty;creativity;culture;global issues;identity;inequality;motivation;politics;race;social change;society;visualizations,Yes
2497,The dream we haven't dared to dream,490,21,38,56,116,2148,126,763,37,48,36,11,21,319,66,1725437,271,716,1415,1.97625698324,activism;big problems;collaboration;communication;community;empathy;identity;personal growth;potential;relationships;self;social change;society;technology,Yes
2498,This tiny particle could roam your body to find tumors,86,14,169,31,164,1000,46,188,2,205,49,1,6,26,13,707356,263,643,1588,2.46967340591,big problems;biotech;cancer;disease;future;health;health care;illness;innovation;life;medical research;medicine;potential;science;technology,Yes
2499,A sci-fi vision of love from a 318-year-old hologram,192,11,62,39,140,691,8,54,36,4,37,23,30,19,36,834516,270,758,1547,2.04089709763,adventure;aging;beauty;communication;death;entertainment;exploration;future;humanity;identity;literature;performance;relationships;space;storytelling;universe;visualizations,Yes
25,The birth of the open-source learning revolution,22,12,117,69,111,1171,119,256,30,317,26,6,8,52,26,949324,3815,1114,3113,2.79443447038,business;collaboration;culture;education;global issues;library;open-source;technology,Yes
250,Where does creativity hide?,405,549,169,298,432,3832,98,730,269,291,58,43,200,145,145,2336212,3205,1372,3748,2.73177842566,culture;entertainment;storytelling;writing,Yes
2500,This virtual lab will revolutionize science class,53,61,134,53,256,1171,54,277,2,164,68,10,1,18,20,1062825,269,686,1710,2.49271137026,tedx;collaboration;demo;education;entrepreneur;future;innovation;interface design;invention;potential;product design;science;technology;virtual reality;visualizations,Yes
2501,Can you really tell if a kid is lying?,324,677,327,105,801,3733,187,193,3,943,125,8,3,25,12,4454895,262,816,1650,2.02205882353,body language;children;communication;decision-making;intelligence;motivation;parenting;psychology;teaching,Yes
2502,This scientist makes ears out of apples,17,151,350,28,307,1387,21,216,6,128,121,4,2,29,7,1116340,229,425,1058,2.48941176471,ted fellows;biotech;collaboration;creativity;design;exploration;future;hack;innovation;invention;materials;play;potential;science;technology,Yes
2504,Good news in the fight against pancreatic cancer,18,3,76,43,59,666,39,116,3,230,14,0,0,53,12,1086912,258,363,846,2.3305785124,ted fellows;big problems;cancer;design;disease;entrepreneur;future;health;health care;illness;innovation;invention;medical research;medicine;potential;product design;science,Yes
2505,Our lonely society makes it hard to come home from war,108,3,17,10,114,1051,171,218,2,249,29,2,3,119,6,650935,257,808,1883,2.33044554455,ptsd;culture;death;depression;film;humanity;journalism;leadership;life;mental health;military;pain;social change;violence;war,Yes
2506,The laws that sex workers really want,64,12,17,51,79,2090,367,233,23,530,57,25,10,561,61,1685772,256,1070,3038,2.83925233645,tedx;activism;community;empathy;feminism;global issues;government;identity;inequality;law;policy;sex;social change;society;trafficking;women,Yes
2507,How free is our freedom of the press?,12,6,24,55,22,863,121,63,10,283,15,0,2,249,1,1146940,255,313,799,2.55271565495,internet;surveillance;ted fellows;corruption;crime;government,Yes
2508,The beauty of being a misfit,1313,51,55,104,173,4618,130,1442,46,56,66,25,17,1097,43,1826033,252,778,1836,2.35989717224,beauty;books;creativity;failure;humanity;identity;personal growth;self;writing,Yes
251,Making sense of string theory,347,54,573,106,2512,7813,432,724,41,2001,735,26,78,88,96,3892765,3204,1146,3306,2.88481675393,string theory;ted brain trust;physics;science;universe,Yes
2510,Your words may predict your future mental health,61,10,397,96,633,2350,90,261,22,548,118,2,34,43,35,2035498,251,734,1888,2.57220708447,brain;cognitive science;communication;future;health;identity;language;mental health;mind;neuroscience;science;self;speech;writing,Yes
2511,Drawings that show the beauty and fragility of Earth,401,12,24,23,218,1262,66,301,5,94,68,7,0,31,12,989274,250,434,909,2.09447004608,adventure;art;beauty;big problems;climate change;exploration;glacier;meditation;nature;oceans;sustainability;visualizations;water,Yes
2512,How barbershops can keep men healthy,19,7,55,17,48,509,47,136,10,106,3,6,4,47,4,925690,249,788,1661,2.1078680203,activism;community;health;health care;heart health;medical research;medicine;men;potential;public health;race;trust,Yes
2513,My journey from Marine to actor,236,121,41,34,143,1014,33,190,13,75,30,4,10,79,5,2354198,248,1082,3254,3.00739371534,collaboration;communication;entertainment;film;language;military;performance;performance art;theater;war,Yes
2514,A smarter  more precise way to think about public health,50,3,18,47,37,505,61,125,20,81,7,10,8,25,13,880857,244,858,1668,1.94405594406,africa;hiv;big problems;communication;disease;future;global issues;health;health care;illness;inequality;innovation;leadership;medical research;medicine;parenting;public health,Yes
2515,The real harm of the global arms trade,28,12,26,28,60,1052,162,210,4,198,64,23,0,209,28,991664,243,814,1978,2.42997542998,africa;activism;big problems;business;children;community;death;economics;global issues;humanity;inequality;security;society;violence;war,Yes
2516,An entertainment icon on living a life of meaning,102,54,7,21,54,441,6,113,8,26,9,0,8,31,2,941254,242,1186,2695,2.27234401349,activism;communication;creativity;entertainment;family;film;identity;interview;life;motivation;personal growth;social change;television,Yes
2517,The passing of time  caught in a single photo,710,12,299,56,632,2585,23,483,30,108,150,34,9,13,26,1440505,241,756,1894,2.50529100529,africa;beauty;creativity;environment;photography;technology;time;visualizations;water,Yes
2519,Every piece of art you've ever wanted to see -- up close and searchable,180,39,110,14,254,1081,13,156,7,191,97,0,7,8,5,836373,237,900,2458,2.73111111111,google;internet;art;beauty;big bang;collaboration;computers;culture;data;exploration;future;history;innovation;library;machine learning;museums;painting;society;software;technology;visualizations;world cultures,Yes
252,Your genes are not your fate,13,60,38,78,219,1539,245,248,2,546,43,1,10,18,18,1308704,3150,192,548,2.85416666667,aging;genetics;health;health care;medicine;science,Yes
2520,The Chinese zodiac  explained,113,326,59,130,306,1807,60,77,11,584,24,17,25,17,58,1805188,236,364,783,2.1510989011,china;economics;education;entrepreneur;family;identity;world cultures,Yes
2521,A highly scientific taxonomy of haters,29,489,129,66,77,1529,84,107,19,122,10,85,32,226,54,1132670,234,485,1303,2.68659793814,ted fellows;activism;comedy;community;entertainment;humor;identity;religion;social change;society;terrorism,Yes
2522,3 reasons why we can win the fight against poverty,99,10,139,19,125,1769,293,553,2,291,65,5,2,146,20,1094340,231,794,2122,2.6725440806,africa;activism;agriculture;community;farming;food;future;global development;global issues;innovation;leadership;poverty;society,Yes
2523,How college loans exploit students for profit,7,9,51,37,59,1075,182,104,9,464,39,7,6,74,27,1040952,235,708,1504,2.12429378531,tedx;big problems;choice;culture;economics;education;investment;society;work,Yes
